,sample_name,legend,xmin,ymin,width,height
0,graph453.png,['elysium'],465,128,73,32
0,graph454.png,"['mutuum', 'eczemas', 'bevels']",780,125,78,47
0,graph455.png,['osteodynia'],766,141,88,17
0,graph456.png,"['paracress', 'untrigonometric', 'bandanaed']",720,121,113,47
0,graph457.png,"['epipetalous', 'curvature', 'coincide', 'indigene']",436,231,92,62
0,graph458.png,"['A', 'X', 'warriorism']",160,241,86,47
0,graph459.png,"['nickelising', 'pungi']",763,135,86,47
0,graph460.png,['impressional'],132,209,97,17
0,graph461.png,"['m', 'sibness', 'pejoration', 'picropodophyllin']",433,133,115,77
0,graph462.png,['curryfavour'],745,257,91,32
0,graph463.png,['secundines'],753,120,90,17
0,graph464.png,"['quam', 'omnitemporal', 'dauner', 'vermil']",137,127,103,62
0,graph465.png,['discutient'],461,268,83,17
0,graph466.png,"['nonthematic', 'deviceful', 'appliable']",738,185,97,47
0,graph467.png,"['inappreciability', 'nephron']",731,182,110,47
0,graph468.png,"['m', 'filatory', 'sud', 'pinkily']",148,180,69,62
0,graph469.png,"['linocut', 'uncrystallisable', 'spheniscine', 'costless']",436,130,112,77
0,graph470.png,"['gallberries', 'collar', 'semiferous']",751,219,88,62
0,graph471.png,['chaunter'],128,191,79,32
0,graph472.png,['paraldehyde'],751,126,96,32
0,graph473.png,"['d', 'symbolicalness']",749,229,109,47
0,graph474.png,"['Z', 't', 'overskip']",777,127,76,62
0,graph475.png,['insectation'],771,271,89,17
0,graph476.png,"['respirometry', 'impersonalizing', 'cover', 'alleghenian']",452,121,112,62
0,graph477.png,"['n', 'unretained', 'lacemaking', 'succumbency']",757,176,102,77
0,graph478.png,"['intersected', 'kutch', 'antikenotoxin']",145,133,101,62
0,graph479.png,['magnific'],144,189,77,32
0,graph480.png,[],,,,
0,graph481.png,['dislluminate'],738,265,95,17
0,graph482.png,['excoecaria'],153,188,87,17
0,graph483.png,"['lamprophyric', 'snaggiest']",430,134,99,47
0,graph484.png,"['tempestical', 'erringly', 'petalia']",765,192,92,47
0,graph485.png,"['a', 'liparididae', 'cynipidae']",157,184,86,47
0,graph486.png,"['K', 'hominisection', 'polyphonic', 'superscribing']",146,217,103,62
0,graph487.png,['disabusing'],756,128,87,32
0,graph488.png,"['M', 'Y', 'regalness']",162,142,82,47
0,graph489.png,"['X', 'plough', 'gesneraceae']",146,216,97,62
0,graph490.png,['trinational'],767,204,85,17
0,graph491.png,"['x', 'slaked']",128,118,66,47
0,graph492.png,"['i', 'h', 'amphibolies']",741,128,94,47
0,graph493.png,"['denture', 'exchangeable', 'confinity']",152,184,103,47
0,graph494.png,['slopseller'],468,124,81,17
0,graph495.png,['harelda'],151,276,71,17
0,graph496.png,"['F', 'G', 'l', 'hyperthyreosis']",139,131,107,62
0,graph497.png,['insulination'],762,259,91,17
0,graph498.png,"['o', 'z', 'ambitty', 'reenge']",770,186,73,62
0,graph499.png,['appertains'],767,196,87,17
0,graph500.png,"['z', 'J', 'gracious', 'subrepent']",125,126,84,62
0,graph501.png,['debentured'],766,121,91,32
0,graph502.png,['bunter'],788,124,67,17
0,graph503.png,['snowbrush'],748,119,88,32
0,graph504.png,"['myelomeningitis', 'undrapes']",143,184,116,47
0,graph505.png,"['merd', 'nonpropagandistic']",138,177,125,47
0,graph506.png,"['beautifiers', 'galvanopsychic']",736,179,110,47
0,graph507.png,"['h', 'cyathi']",774,249,65,47
0,graph508.png,"['lissomely', 'illuminated']",143,118,90,47
0,graph509.png,"['inmate', 'destained']",130,139,83,47
0,graph510.png,['cruth'],775,130,60,32
0,graph511.png,"['Z', 'inkman', 'nontenableness']",449,225,113,62
0,graph512.png,['istvaeones'],459,257,87,32
0,graph513.png,['aspersing'],157,255,82,32
0,graph514.png,"['boogers', 'cookout']",761,119,74,47
0,graph515.png,"['clabularium', 'cercidiphyllaceae', 'surmounting', 'colius']",726,132,120,62
0,graph516.png,"['overmotor', 'sinisterness']",138,182,93,32
0,graph517.png,"['M', 'xanthochroism']",732,189,107,32
0,graph518.png,"['x', 'ecklein', 'discomplexion']",754,183,105,47
0,graph519.png,"['ruminal', 'quadrates', 'songle', 'laminal']",163,223,84,62
0,graph520.png,['blusterer'],753,182,79,32
0,graph521.png,"['U', 'Z', 'i', 'sternofacial']",145,216,92,77
0,graph522.png,"['sesquiplane', 'preadmonition']",153,128,106,47
0,graph523.png,"['b', 'Y', 'messtin']",760,244,73,47
0,graph524.png,"['n', 'e', 'djins', 'fluorenyl']",755,178,77,77
0,graph525.png,"['j', 'unkemptness', 'deturpate', 'hipponosology']",148,218,106,62
0,graph526.png,"['R', 'utilizability']",765,249,88,47
0,graph527.png,"['K', 'radiomicrophone']",142,187,117,47
0,graph528.png,"['Y', 'cenobitism']",148,113,88,32
0,graph529.png,"['u', 'godhead']",446,252,77,32
0,graph530.png,"['i', 'N', 'octocoralla', 'flattercap']",755,127,88,77
0,graph531.png,['mystagogically'],730,188,108,32
0,graph532.png,"['c', 'strue', 'overspeediness']",142,190,111,47
0,graph533.png,"['x', 'cretinism', 'mispublicized', 'quells']",166,134,101,77
0,graph534.png,['darwinian'],774,256,83,32
0,graph535.png,"['disclosure', 'historiology']",137,190,92,32
0,graph536.png,"['F', 'compartment', 'claims', 'pleroma']",730,221,101,62
0,graph537.png,"['C', 'E', 'subjectification', 'ossicule']",725,115,109,77
0,graph538.png,"['w', 'cacomorphia']",444,240,98,47
0,graph539.png,"['I', 'pousy']",140,248,64,47
0,graph540.png,['kokio'],461,123,60,17
0,graph541.png,['unrounding'],745,252,90,32
0,graph542.png,"['counterpotence', 'zoolith', 'paratungstic']",433,224,112,62
0,graph543.png,"['trisected', 'unpervasiveness']",721,189,117,32
0,graph544.png,"['b', 'K', 'linecasting']",747,182,88,62
0,graph545.png,"['m', 'flatwise']",761,189,72,32
0,graph546.png,"['chapeaus', 'cartload', 'shopboys', 'superabhor']",137,122,91,77
0,graph547.png,"['b', 'x', 'ceriornis']",760,178,77,62
0,graph548.png,[],,,,
0,graph549.png,"['polymethylene', 'downtimes']",437,131,108,32
0,graph550.png,['declamator'],464,250,90,32
0,graph551.png,"['curlings', 'multifold', 'versificatrix', 'theogonic']",132,136,92,77
0,graph552.png,"['l', 'yetzer']",134,139,65,47
0,graph553.png,"['Q', 'railingly', 'cantillate']",753,119,80,47
0,graph554.png,"['V', 'D', 'N', 'outfeat']",156,178,70,62
0,graph555.png,"['m', 'q', 'unemblazoned', 'protovertebra']",147,176,107,77
0,graph556.png,"['stinkeroo', 'heats', 'nychthemeron']",158,119,106,62
0,graph557.png,"['quinqueseriate', 'platys', 'thenceforward']",141,135,108,62
0,graph558.png,['forcefully'],440,121,80,17
0,graph559.png,"['b', 'ringers']",776,249,69,47
0,graph560.png,['internetworking'],435,126,112,17
0,graph561.png,"['Z', 'L', 'endosclerite']",764,230,95,62
0,graph562.png,"['foeti', 'abdicate']",144,193,77,32
0,graph563.png,"['d', 'scowl', 'trustmonger', 'chypre']",445,221,95,62
0,graph564.png,"['N', 'd', 'retrospectively']",141,144,107,62
0,graph565.png,"['S', 'f', 'H', 'dishevel']",770,123,75,77
0,graph566.png,"['L', 'N', 'unimplanted', 'undeported']",450,133,97,77
0,graph567.png,"['T', 'lucullite', 'beetler']",467,232,73,62
0,graph568.png,"['unexpropriated', 'itineration', 'delightedly']",442,134,110,47
0,graph569.png,"['a', 't', 'a', 'insightful']",778,169,80,77
0,graph570.png,"['z', 'l', 'reconnoiters']",434,235,96,47
0,graph571.png,"['autarchist', 'snaff']",750,132,84,32
0,graph572.png,"['auscultoscope', 'scientificogeographical', 'parquets', 'neurospast']",701,184,148,62
0,graph573.png,['cystospore'],130,202,88,17
0,graph574.png,"['s', 'Y', 's', 'grasscutter']",146,138,90,77
0,graph575.png,"['y', 'nodicorn', 'overswinging']",162,249,100,47
0,graph576.png,['plook'],144,122,61,32
0,graph577.png,"['entapophysis', 'amended', 'warpowers']",737,137,100,47
0,graph578.png,"['X', 'allodiality', 'tithymal', 'nitril']",149,229,82,62
0,graph579.png,['synephrine'],449,127,89,17
0,graph580.png,"['X', 'exciples', 'neutralizations']",137,218,107,62
0,graph581.png,"['cocullo', 'unresigned', 'drumlinoid', 'sprackness']",764,233,89,62
0,graph582.png,"['reilluminated', 'emmental']",741,192,99,47
0,graph583.png,"['intraoctave', 'sephirah', 'vessels', 'unsafeness']",456,221,90,62
0,graph584.png,['auberge'],755,209,75,17
0,graph585.png,"['koalas', 'donnerd', 'squashiest', 'telephotographed']",141,230,122,62
0,graph586.png,"['p', 'ludwig', 'unfructed']",157,130,82,47
0,graph587.png,"['prepalatine', 'unobtainability']",728,259,108,32
0,graph588.png,"['j', 'p', 'breakless', 'objectifying']",738,117,92,62
0,graph589.png,"['v', 'z', 'pseudoeducational', 'crambidae']",718,201,127,77
0,graph590.png,"['j', 'b', 'ller', 'mountebank']",145,117,96,62
0,graph591.png,[],,,,
0,graph592.png,"['t', 'laceflower', 'caravanning', 'tach']",165,227,95,62
0,graph593.png,['peniaphobia'],152,183,95,32
0,graph594.png,['semioxidized'],151,117,98,32
0,graph595.png,"['O', 'medallically']",448,247,93,32
0,graph596.png,"['wing', 'noncaffeinic']",441,127,94,32
0,graph597.png,"['R', 'unappreciatively']",149,117,116,47
0,graph598.png,"['I', 'stenton', 'unimbibing', 'hydriform']",447,128,90,62
0,graph599.png,"['D', 'l', 'f', 'grilled']",791,186,65,62
0,graph600.png,"['B', 'U', 'disincrust']",770,241,82,47
0,graph601.png,['fasola'],785,128,64,32
0,graph602.png,"['C', 'ricinoleate', 'benzylidene']",437,129,94,47
0,graph603.png,"['T', 'h', 'f', 'stratagem']",144,121,85,62
0,graph604.png,"['karvar', 'erythrogenic']",431,247,97,47
0,graph605.png,"['catamarenan', 'telecomputer', 'argentamide', 'railriding']",744,217,100,62
0,graph606.png,"['Z', 'V', 'epyllion']",455,132,73,62
0,graph607.png,"['O', 'dispergate']",461,231,87,47
0,graph608.png,"['tachism', 'options']",131,253,73,32
0,graph609.png,['extraterrestrially'],721,201,117,17
0,graph610.png,"['w', 'x', 'P', 'glucosaemia']",141,139,96,77
0,graph611.png,['dimpled'],755,125,74,17
0,graph612.png,"['blad', 'mononucleated', 'unmetallurgically']",155,124,120,62
0,graph613.png,[],,,,
0,graph614.png,"['I', 'unprevailing', 'leach']",433,233,95,62
0,graph615.png,"['s', 's', 'extracts']",139,169,74,62
0,graph616.png,"['X', 'E', 'arced']",782,173,62,62
0,graph617.png,[],,,,
0,graph618.png,"['H', 'unwept', 'unmemorable', 'transgenerations']",720,183,118,62
0,graph619.png,['unfishable'],767,259,86,32
0,graph620.png,"['monoparental', 'unbloody', 'mufflin', 'wildlife']",150,133,103,77
0,graph621.png,['insculptured'],750,199,95,32
0,graph622.png,"['vitalisms', 'wharfie', 'embordered', 'nonubiquitary']",455,214,103,62
0,graph623.png,"['A', 'muscoid', 'valerianic', 'cincinni']",749,160,82,77
0,graph624.png,"['sentition', 'prebiologic']",133,177,88,32
0,graph625.png,['teared'],766,204,66,17
0,graph626.png,"['assiduities', 'dandered', 'rigamajig', 'indologue']",145,222,86,62
0,graph627.png,"['girgasite', 'cornification', 'inordinately']",741,181,95,62
0,graph628.png,"['H', 'dwindles', 'seacoast', 'turklike']",470,122,78,62
0,graph629.png,"['consentingness', 'systaltic', 'hypolimnial']",737,172,111,62
0,graph630.png,"['M', 'I', 'kummerbund', 'rerail']",746,170,100,62
0,graph631.png,[],,,,
0,graph632.png,"['G', 'guillotined', 'ferrean', 'transitory']",755,175,86,77
0,graph633.png,"['c', 'o', 'trichronous']",752,184,90,47
0,graph634.png,[],,,,
0,graph635.png,[],,,,
0,graph636.png,"['astigmatoscope', 'purisms', 'chamaesiphonales', 'entertainment']",732,222,126,62
0,graph637.png,"['S', 'E', 'peduncular']",154,126,90,47
0,graph638.png,"['l', 'ubiquitous']",128,198,86,32
0,graph639.png,['curatives'],133,198,80,17
0,graph640.png,"['ilokano', 'chouanize']",758,177,84,47
0,graph641.png,['leitmotiv'],121,196,78,32
0,graph642.png,"['T', 'f', 'n', 'waves']",144,177,65,77
0,graph643.png,"['P', 'sandgrouse', 'improgressive', 'uniquer']",733,229,103,62
0,graph644.png,"['V', 'J', 'sportsmanship', 'clavolet']",142,167,107,62
0,graph645.png,"['a', 'unreceiving', 'lancetfishes']",746,179,93,47
0,graph646.png,"['b', 'M', 'stonewise']",137,138,84,47
0,graph647.png,"['exegesist', 'contralti', 'iliadize']",161,127,81,62
0,graph648.png,"['G', 'spectated']",127,198,83,32
0,graph649.png,"['u', 'G', 'y', 'snidely']",762,182,69,62
0,graph650.png,"['herborize', 'strymon', 'geyserish']",119,234,82,62
0,graph651.png,"['x', 'm', 'mosasaur']",140,221,82,62
0,graph652.png,"['H', 'crawliest']",139,230,78,47
0,graph653.png,['rushlike'],762,200,73,17
0,graph654.png,"['defogger', 'unmoralized', 'knockaway', 'cuttanee']",150,175,95,77
0,graph655.png,"['g', 'prepigmental', 'acquests']",736,119,100,62
0,graph656.png,"['M', 'byard']",776,137,63,32
0,graph657.png,['deterrent'],149,117,80,17
0,graph658.png,"['o', 'aphroditeum', 'loggat', 'johannes']",727,217,97,62
0,graph659.png,['embracing'],745,125,87,32
0,graph660.png,"['v', 'lambies', 'insubstantiate', 'indemnitee']",749,132,105,62
0,graph661.png,"['pleadableness', 'antimissile']",745,128,105,47
0,graph662.png,"['sharkskins', 'toch', 'artcraft']",463,122,86,47
0,graph663.png,['arborescence'],746,203,101,17
0,graph664.png,"['M', 'nonponderousness']",719,255,127,32
0,graph665.png,"['J', 'outweaving', 'unfriendedness']",731,180,110,62
0,graph666.png,"['l', 'mealymouthed']",447,245,108,47
0,graph667.png,"['transmutably', 'flounces', 'facellite', 'poolroom']",449,207,100,77
0,graph668.png,[],,,,
0,graph669.png,['introits'],764,183,69,32
0,graph670.png,"['e', 'benzoline', 'goldsmiths']",142,224,88,62
0,graph671.png,"['o', 'D', 'demonio', 'collarbone']",444,124,86,62
0,graph672.png,"['meliadus', 'victimize', 'kerslosh']",766,222,79,62
0,graph673.png,"['v', 'prognoses', 'snacked', 'stichomythia']",731,132,98,77
0,graph674.png,"['N', 'A', 'metafluidal']",434,234,90,47
0,graph675.png,"['r', 't', 'desynapsis', 'preambles']",751,214,89,77
0,graph676.png,['stockaded'],763,189,85,17
0,graph677.png,[],,,,
0,graph678.png,"['b', 'O', 'metropolitancy']",728,223,108,62
0,graph679.png,['warmup'],760,117,74,17
0,graph680.png,['calendars'],753,210,82,17
0,graph681.png,"['k', 'H', 'possibles', 'vertebrata']",773,122,86,77
0,graph682.png,"['parallelling', 'feignedness', 'semiclimbing']",736,226,100,62
0,graph683.png,"['g', 'anezeh', 'productid']",755,171,81,62
0,graph684.png,['endogenetic'],453,245,95,32
0,graph685.png,"['illbred', 'knapscap', 'ungregarious', 'asclepiadaceae']",732,171,110,62
0,graph686.png,"['E', 'occupation']",742,128,88,32
0,graph687.png,[],,,,
0,graph688.png,"['d', 'u', 'f', 'naresh']",142,230,68,62
0,graph689.png,"['tannages', 'childbirths', 'chappie']",139,122,86,62
0,graph690.png,"['o', 'Z', 'chivarras']",777,185,80,47
0,graph691.png,['piteously'],453,119,85,32
0,graph692.png,"['w', 'paraphraser']",460,131,94,32
0,graph693.png,"['C', 'thaumaturgy']",153,181,98,47
0,graph694.png,['juchart'],118,137,69,17
0,graph695.png,"['backstroke', 'fends']",460,131,88,47
0,graph696.png,"['assimilates', 'pearmonger', 'retropresbyteral']",720,178,114,47
0,graph697.png,['ecstasize'],773,117,80,17
0,graph698.png,"['opilia', 'humidfied', 'uplead', 'cyclonic']",151,215,84,77
0,graph699.png,"['A', 'm', 'w', 'colza']",155,131,65,77
0,graph700.png,"['g', 'I', 'B', 'microzoary']",451,209,88,77
0,graph701.png,"['euthermic', 'purfles', 'caned']",151,189,84,47
0,graph702.png,"['l', 'rhodopsin']",767,191,83,32
0,graph703.png,"['centesimos', 'phloem', 'nonfeverishly', 'calciphilia']",431,120,101,62
0,graph704.png,"['g', 'groundliness']",141,185,97,32
0,graph705.png,"['acetylsalicylic', 'telemetacarpal', 'hemianosmia', 'aggrandizes']",156,222,109,62
0,graph706.png,['aliamenta'],754,196,84,32
0,graph707.png,"['visammin', 'fiat', 'plurality', 'azured']",133,172,82,62
0,graph708.png,"['n', 'g', 'fruitester', 'basisphenoidal']",128,168,108,77
0,graph709.png,[],,,,
0,graph710.png,"['perichoresis', 'dullpate']",745,246,94,32
0,graph711.png,"['penduline', 'drollist']",151,188,83,32
0,graph712.png,"['v', 'ironly']",137,128,62,32
0,graph713.png,"['myristica', 'subsatirically']",734,181,99,47
0,graph714.png,"['n', 'paralleled']",454,133,83,47
0,graph715.png,"['outpriced', 'analcimic', 'dethrone', 'vealy']",466,225,81,62
0,graph716.png,"['counterexcommunication', 'bepretty']",151,134,159,32
0,graph717.png,"['sprightful', 'undergo', 'effuses', 'laagered']",135,226,81,62
0,graph718.png,[],,,,
0,graph719.png,"['bonally', 'endothelium', 'unalterability']",738,184,100,47
0,graph720.png,['sprigger'],765,128,75,17
0,graph721.png,['pedalfers'],779,120,80,32
0,graph722.png,['sphacelous'],741,181,90,32
0,graph723.png,"['Q', 'cecilite', 'dolliness']",135,233,77,62
0,graph724.png,"['thyrohyoid', 'imminency']",152,233,89,47
0,graph725.png,['radialize'],148,196,76,17
0,graph726.png,['bloomer'],764,195,75,17
0,graph727.png,['apteryxes'],436,277,83,17
0,graph728.png,"['l', 'signatured', 'blanda']",147,179,87,62
0,graph729.png,['groupoids'],132,198,83,17
0,graph730.png,"['mooing', 'philosophised', 'pistols']",140,127,102,62
0,graph731.png,['gastrohypertonic'],129,134,118,17
0,graph732.png,"['w', 'V', 'proreption']",744,193,85,47
0,graph733.png,"['M', 'pretexts']",448,257,75,32
0,graph734.png,['stepping'],142,253,77,32
0,graph735.png,[],,,,
0,graph736.png,[],,,,
0,graph737.png,"['g', 'X', 'diploidies']",444,125,81,47
0,graph738.png,"['W', 'usherless']",142,180,81,47
0,graph739.png,"['p', 'coeruleolactite']",145,120,107,47
0,graph740.png,"['piety', 'geste', 'idean']",788,131,62,47
0,graph741.png,['gothic'],793,203,65,17
0,graph742.png,"['A', 'Y', 'z', 'decides']",467,132,72,62
0,graph743.png,"['Y', 'mammose', 'unaccentuated']",735,226,108,62
0,graph744.png,"['D', 'Z', 'unimpressionable', 'sassabies']",163,171,121,62
0,graph745.png,"['f', 'nonassimilation', 'doziest']",148,122,112,47
0,graph746.png,"['m', 'c', 'spellings', 'venetians']",758,220,83,62
0,graph747.png,"['snig', 'hornfair']",124,253,73,32
0,graph748.png,"['R', 'amchoor']",779,130,77,47
0,graph749.png,"['q', 'becomed', 'amend']",769,189,80,47
0,graph750.png,['energizer'],455,129,81,32
0,graph751.png,"['rejuvenative', 'floccilation']",434,118,96,32
0,graph752.png,"['S', 'm', 'drys', 'mellite']",779,180,68,77
0,graph753.png,"['feudary', 'photoprinting']",742,175,101,47
0,graph754.png,"['matrimoniously', 'stifflike', 'oudenodont']",430,133,111,62
0,graph755.png,"['D', 'c', 'd', 'subsense']",144,135,81,62
0,graph756.png,['anthropurgic'],428,246,97,32
0,graph757.png,"['probang', 'semiabstraction']",445,131,113,32
0,graph758.png,"['u', 'acute', 'tocharic', 'ahorseback']",455,120,91,77
0,graph759.png,['remultiplying'],143,255,99,32
0,graph760.png,"['y', 'tritonal']",760,134,70,47
0,graph761.png,"['b', 'b', 'nidulus']",139,138,70,62
0,graph762.png,"['koromika', 'artistes', 'deliriously']",757,181,85,47
0,graph763.png,"['U', 'd', 'ladyflies']",142,124,75,47
0,graph764.png,"['c', 'g', 'sirloiny', 'tussore']",769,132,71,62
0,graph765.png,[],,,,
0,graph766.png,"['perimorphism', 'apostematic']",131,182,103,47
0,graph767.png,"['M', 'discernable', 'downiness', 'blithesomely']",159,134,97,77
0,graph768.png,['windbore'],134,279,80,17
0,graph769.png,"['X', 'taxidriver']",158,191,82,32
0,graph770.png,"['a', 'J', 'o', 'volubly']",762,175,70,62
0,graph771.png,"['circumvents', 'fingermark']",459,133,95,32
0,graph772.png,"['n', 'q', 'I', 'kabob']",769,189,64,62
0,graph773.png,"['x', 'E', 'sparoids', 'subhirsuness']",138,202,99,77
0,graph774.png,"['d', 'unmilled']",766,171,77,47
0,graph775.png,['deacetylate'],149,133,92,32
0,graph776.png,"['D', 'monomya']",766,262,83,32
0,graph777.png,"['y', 'A', 'R', 'vandemonianism']",719,169,119,77
0,graph778.png,"['beaterman', 'triglyphal', 'performers']",136,133,89,47
0,graph779.png,['enchilada'],765,133,82,32
0,graph780.png,"['lugging', 'pleurocarpous']",743,138,104,47
0,graph781.png,"['q', 'orthospermous']",733,186,108,47
0,graph782.png,"['X', 'U', 'd', 'af']",140,225,44,62
0,graph783.png,[],,,,
0,graph784.png,"['U', 'outspeaker', 'trinitrotoluol']",740,183,95,47
0,graph785.png,"['F', 'isopyromucic']",121,127,99,32
0,graph786.png,"['V', 'x', 'gritted']",791,121,67,47
0,graph787.png,['creepmousy'],764,279,94,17
0,graph788.png,['paneless'],462,133,78,17
0,graph789.png,['offbeat'],767,179,86,32
0,graph790.png,[],,,,
0,graph791.png,"['q', 'o', 'nonaccelerative', 'neutroceptor']",155,209,113,77
